2,participant1,gesture,0.0,2.6293129920959473,1719508502.0373602,275.0,50.0,3.4594316186372973
3,participant1,gesture,0.0,1.3972790241241455,1719508503.436296,275.0,50.0,3.4594316186372973
4,participant1,gesture,0.0,1.6480801105499268,1719508505.1017332,275.0,50.0,3.4594316186372973
5,participant1,gesture,0.0,11.148828744888306,1719508516.26353,275.0,50.0,3.4594316186372973
6,participant1,gesture,0.0,1.920478105545044,1719508518.19694,275.0,50.0,3.4594316186372973
7,participant1,gesture,0.0,2.1867480278015137,1719508520.3965728,275.0,50.0,3.4594316186372973
8,participant1,gesture,0.0,1.586120367050171,1719508521.996149,275.0,50.0,3.4594316186372973
9,participant1,gesture,0.0,1.9876368045806885,1719508523.9951591,275.0,50.0,3.4594316186372973
10,participant1,gesture,0.0,1.455251932144165,1719508525.4621959,275.0,50.0,3.4594316186372973
12,participant1,gesture,0.0,2.720777988433838,1719508529.994573,350.0,50.0,3.807354922057604
13,participant1,gesture,0.0,1.3218967914581299,1719508531.3250098,350.0,50.0,3.807354922057604
14,participant1,gesture,0.0,1.3915321826934814,1719508532.724342,350.0,50.0,3.807354922057604
15,participant1,gesture,0.0,1.4582440853118896,1719508534.1906161,350.0,50.0,3.807354922057604
16,participant1,gesture,0.0,1.9757187366485596,1719508536.190249,350.0,50.0,3.807354922057604
17,participant1,gesture,0.0,1.7260169982910156,1719508537.922393,350.0,50.0,3.807354922057604
18,participant1,gesture,0.0,1.460723876953125,1719508539.38878,350.0,50.0,3.807354922057604
19,participant1,gesture,0.0,1.1274030208587646,1719508540.522156,350.0,50.0,3.807354922057604
20,participant1,gesture,0.0,1.7939069271087646,1719508542.321957,350.0,50.0,3.807354922057604
22,participant1,gesture,0.0,1.8779799938201904,1719508546.290517,350.0,35.0,4.321928094887363
23,participant1,gesture,0.0,1.8585100173950195,1719508548.1543639,350.0,35.0,4.321928094887363
24,participant1,gesture,0.0,1.5114641189575195,1719508549.684777,350.0,35.0,4.321928094887363
25,participant1,gesture,0.0,2.1978280544281006,1719508551.884377,350.0,35.0,4.321928094887363
26,participant1,gesture,0.0,1.6477210521697998,1719508553.54936,350.0,35.0,4.321928094887363
27,participant1,gesture,0.0,1.9993810653686523,1719508555.550009,350.0,35.0,4.321928094887363
28,participant1,gesture,0.0,1.5986340045928955,1719508557.14994,350.0,35.0,4.321928094887363
29,participant1,gesture,0.0,1.7818949222564697,1719508558.94754,350.0,35.0,4.321928094887363
30,participant1,gesture,0.0,1.650913953781128,1719508560.612007,350.0,35.0,4.321928094887363
32,participant1,gesture,0.0,1.5844008922576904,1719508563.279144,275.0,35.0,3.9740047914670553
33,participant1,gesture,0.0,1.9687879085540771,1719508565.277214,275.0,35.0,3.9740047914670553
34,participant1,gesture,0.0,4.9211509227752686,1719508570.2116961,275.0,35.0,3.9740047914670553
