2,participant3,touchpad,0.0,0.9239120483398438,1719588854.828407,275.0,50.0,3.4594316186372973
3,participant3,touchpad,0.0,0.9065308570861816,1719588855.744728,275.0,50.0,3.4594316186372973
4,participant3,touchpad,0.0,0.6741278171539307,1719588856.44552,275.0,50.0,3.4594316186372973
5,participant3,touchpad,0.0,0.6376419067382812,1719588857.0842361,275.0,50.0,3.4594316186372973
6,participant3,touchpad,0.0,0.6160609722137451,1719588857.711915,275.0,50.0,3.4594316186372973
7,participant3,touchpad,0.0,0.6381499767303467,1719588858.378901,275.0,50.0,3.4594316186372973
8,participant3,touchpad,0.0,0.5397398471832275,1719588858.928382,275.0,50.0,3.4594316186372973
9,participant3,touchpad,0.0,0.6386511325836182,1719588859.595819,275.0,50.0,3.4594316186372973
10,participant3,touchpad,0.0,0.7068519592285156,1719588860.311583,275.0,50.0,3.4594316186372973
12,participant3,touchpad,0.0,0.6718080043792725,1719588861.6963708,350.0,50.0,3.807354922057604
13,participant3,touchpad,0.0,0.6204540729522705,1719588862.328238,350.0,50.0,3.807354922057604
14,participant3,touchpad,0.0,1.32265305519104,1719588863.661514,350.0,50.0,3.807354922057604
15,participant3,touchpad,0.0,0.8227388858795166,1719588864.494797,350.0,50.0,3.807354922057604
16,participant3,touchpad,0.0,0.9890739917755127,1719588865.495889,350.0,50.0,3.807354922057604
17,participant3,touchpad,0.0,0.6541190147399902,1719588866.162238,350.0,50.0,3.807354922057604
18,participant3,touchpad,0.0,0.6225080490112305,1719588866.7948558,350.0,50.0,3.807354922057604
19,participant3,touchpad,0.0,0.7721540927886963,1719588867.579224,350.0,50.0,3.807354922057604
20,participant3,touchpad,0.0,0.6556739807128906,1719588868.245247,350.0,50.0,3.807354922057604
22,participant3,touchpad,0.0,1.0198278427124023,1719588870.6118379,350.0,35.0,4.321928094887363
23,participant3,touchpad,0.0,0.621840238571167,1719588871.245484,350.0,35.0,4.321928094887363
24,participant3,touchpad,0.0,0.7052249908447266,1719588871.9620879,350.0,35.0,4.321928094887363
